Order ID,Order Date,Origin Port,Carrier,Traffic Level,Customer ID,Product ID,Destination Port,Unit Quantity,Weight,Cost Per Unit,Total Cost
6483,2023-06-09,Port 39,V44_5,2,5912,1,Port 14,38,980,14.97,568.86
6484,2021-08-02,Port 82,V44_8,5,5107,22,Port 42,402,843,65.43,26302.86
6485,2021-10-22,Port 5,V44_1,1,8366,22,Port 3,470,91,83.76,39367.2
6486,2022-04-19,Port 77,V44_6,4,5304,15,Port 53,132,45,47.88,6320.16
6487,2023-08-05,Port 15,V44_6,3,6287,91,Port 19,173,836,20.36,3522.28
6488,2021-10-21,Port 46,V44_5,3,7062,58,Port 88,107,342,27.58,2951.06
6489,2020-08-14,Port 94,V44_10,5,2824,1,Port 75,461,317,93.92,43297.12
6490,2020-07-16,Port 5,V44_2,4,2754,33,Port 15,33,299,82.4,2719.2
6491,2022-12-07,Port 69,V44_3,5,4268,70,Port 87,134,422,27.57,3694.38
6492,2023-09-11,Port 95,V44_11,1,5957,42,Port 60,44,997,99.2,4364.8
6493,2020-05-16,Port 51,V44_11,2,5348,4,Port 78,155,113,73.61,11409.55
6494,2020-03-30,Port 32,V44_2,4,7117,20,Port 17,108,360,99.15,10708.2
6495,2020-09-22,Port 23,V44_6,5,4489,15,Port 50,249,330,85.83,21371.67
6496,2020-12-31,Port 11,V44_2,2,9796,28,Port 44,153,3,34.9,5339.7
6497,2020-03-05,Port 69,V44_7,3,5487,96,Port 9,209,598,48.61,10159.49
6498,2021-02-17,Port 13,V44_12,3,5558,43,Port 58,217,332,15.25,3309.25
6499,2020-08-07,Port 17,V44_5,2,3466,64,Port 28,348,645,44.9,15625.2
6500,2022-09-21,Port 94,V44_2,2,9630,70,Port 21,315,307,15.94,5021.1
6501,2021-01-27,Port 19,V44_2,5,6708,85,Port 66,59,390,47.17,2783.03
6502,2020-07-21,Port 82,V44_10,1,8290,7,Port 15,71,295,50.15,3560.65
6503,2020-03-06,Port 64,V44_11,5,7802,61,Port 55,291,744,71.82,20899.62
6504,2023-03-15,Port 56,V44_6,3,3170,65,Port 19,292,893,10.49,3063.08
6505,2023-08-07,Port 36,V44_6,4,1440,49,Port 88,167,664,57.2,9552.4
6506,2022-03-06,Port 45,V44_7,2,3417,40,Port 79,410,499,50.67,20774.7
6507,2023-09-09,Port 59,V44_5,1,7546,77,Port 11,302,428,62.05,18739.1
6508,2022-09-30,Port 89,V44_1,5,3082,100,Port 96,197,152,66.88,13175.36
6509,2022-12-12,Port 80,V44_10,5,6197,52,Port 7,383,611,68.65,26292.95
6510,2023-07-01,Port 32,V44_11,5,3073,100,Port 94,426,145,51.52,21947.52
6511,2023-12-07,Port 94,V44_2,3,4572,22,Port 65,468,974,30.18,14124.24
6512,2023-04-23,Port 68,V44_10,2,2974,85,Port 63,347,955,49.63,17221.61
6513,2021-06-08,Port 73,V44_12,5,1294,29,Port 30,170,853,23.95,4071.5
6514,2020-04-10,Port 59,V44_7,1,7671,92,Port 80,476,94,31.42,14955.92
6515,2022-01-20,Port 6,V44_10,4,5682,83,Port 20,41,656,33.49,1373.09
6516,2021-03-28,Port 10,V44_4,2,5195,22,Port 21,163,674,72.47,11812.61
6517,2023-05-25,Port 42,V44_10,1,2366,7,Port 13,326,468,46.33,15103.58
6518,2020-05-25,Port 48,V44_6,3,7590,30,Port 76,312,238,93.52,29178.24
6519,2020-01-27,Port 5,V44_8,2,6539,47,Port 71,309,673,31.28,9665.52
6520,2021-03-03,Port 19,V44_9,5,5083,92,Port 32,391,740,76.02,29723.82
6521,2023-09-04,Port 78,V44_8,5,9775,22,Port 51,27,519,67.85,1831.95
6522,2022-10-03,Port 93,V44_6,1,7766,23,Port 73,37,405,28.96,1071.52
6523,2020-06-12,Port 82,V44_3,1,8039,30,Port 10,269,857,64.78,17425.82
6524,2022-08-16,Port 13,V44_1,2,9942,27,Port 42,352,918,45.39,15977.28
6525,2023-08-01,Port 49,V44_8,5,9515,17,Port 57,112,807,25.93,2904.16
6526,2020-05-04,Port 66,V44_1,3,8904,84,Port 28,31,957,96.9,3003.9
6527,2022-01-09,Port 93,V44_3,5,5131,84,Port 87,364,739,14.5,5278.0
6528,2023-02-16,Port 11,V44_1,4,9998,86,Port 59,113,552,35.96,4063.48
6529,2022-05-01,Port 44,V44_5,2,2797,53,Port 56,38,71,67.39,2560.82
6530,2022-01-25,Port 82,V44_3,1,1633,66,Port 100,63,254,16.76,1055.88
6531,2023-12-21,Port 96,V44_7,2,6523,58,Port 62,495,797,55.54,27492.3
6532,2020-04-29,Port 39,V44_3,5,7117,100,Port 15,92,839,97.09,8932.28
6533,2023-06-17,Port 55,V44_11,1,6767,42,Port 99,426,136,96.56,41134.56
6534,2021-06-28,Port 52,V44_1,4,2481,39,Port 4,376,485,27.24,10242.24
6535,2022-12-19,Port 3,V44_2,2,3855,50,Port 46,62,351,12.12,751.44
6536,2020-03-24,Port 24,V44_10,1,4500,91,Port 18,87,981,40.63,3534.81
6537,2020-05-24,Port 96,V44_11,2,8198,93,Port 73,446,937,92.55,41277.3
6538,2021-09-14,Port 33,V44_8,5,6317,90,Port 66,274,328,81.8,22413.2
6539,2020-06-08,Port 93,V44_2,3,3701,41,Port 88,463,955,51.07,23645.41
6540,2021-03-18,Port 84,V44_3,4,2407,16,Port 58,323,637,22.92,7403.16
6541,2022-11-29,Port 96,V44_12,5,8608,52,Port 63,251,283,99.02,24854.02
6542,2020-07-17,Port 11,V44_11,3,1939,96,Port 1,231,706,86.59,20002.29
6543,2020-07-26,Port 56,V44_2,1,3515,57,Port 57,172,657,93.64,16106.08
6544,2021-04-18,Port 15,V44_3,1,8702,89,Port 83,465,822,31.39,14596.35
6545,2022-12-24,Port 25,V44_5,4,1567,75,Port 38,128,623,65.84,8427.52
6546,2022-02-28,Port 74,V44_2,1,8412,20,Port 45,214,886,10.61,2270.54
6547,2021-01-23,Port 34,V44_4,5,3672,67,Port 77,348,463,62.54,21763.92
6548,2021-01-30,Port 39,V44_10,4,2162,52,Port 95,346,482,55.54,19216.84
6549,2022-12-13,Port 79,V44_4,5,6484,69,Port 80,343,657,72.66,24922.38
6550,2023-09-07,Port 66,V44_12,3,1280,53,Port 94,411,133,66.42,27298.62
6551,2021-05-24,Port 70,V44_7,4,8311,15,Port 11,251,834,74.59,18722.09
6552,2023-03-13,Port 32,V44_10,2,7645,78,Port 48,6,49,30.39,182.34
6553,2023-07-04,Port 89,V44_7,5,5160,3,Port 26,365,194,40.59,14815.35
6554,2021-01-01,Port 7,V44_8,1,6061,29,Port 8,414,228,71.92,29774.88
6555,2023-02-17,Port 48,V44_9,2,7463,55,Port 33,227,640,51.47,11683.69
6556,2023-02-17,Port 74,V44_10,1,5260,2,Port 36,190,221,24.79,4710.1
6557,2022-04-30,Port 61,V44_11,5,6544,92,Port 41,236,123,93.6,22089.6
6558,2020-08-04,Port 28,V44_8,4,1928,47,Port 7,17,516,49.15,835.55
6559,2023-07-31,Port 98,V44_7,2,5559,25,Port 2,321,613,91.27,29297.67
6560,2023-03-26,Port 56,V44_1,5,6323,45,Port 23,38,658,61.57,2339.66
6561,2022-01-03,Port 36,V44_10,2,5422,63,Port 1,265,469,67.15,17794.75
6562,2023-10-13,Port 96,V44_9,4,2826,84,Port 17,63,45,45.87,2889.81
6563,2022-07-28,Port 89,V44_8,2,1591,54,Port 100,286,813,71.17,20354.62
6564,2023-12-09,Port 100,V44_4,4,5649,86,Port 83,52,638,36.83,1915.16
6565,2023-09-24,Port 24,V44_2,2,6798,12,Port 49,303,198,96.42,29215.26
6566,2022-05-24,Port 36,V44_3,4,5564,47,Port 96,109,496,36.05,3929.45
6567,2020-08-01,Port 65,V44_7,3,4651,90,Port 67,316,279,86.59,27362.44
6568,2020-12-07,Port 86,V44_8,3,8099,31,Port 32,240,249,26.26,6302.4
6569,2021-01-04,Port 6,V44_8,1,8489,1,Port 72,330,396,37.58,12401.4
6570,2023-01-31,Port 78,V44_4,4,7696,95,Port 64,292,757,44.3,12935.6
6571,2022-04-02,Port 52,V44_2,2,9739,35,Port 72,378,587,46.55,17595.9
6572,2022-10-30,Port 24,V44_10,1,8950,38,Port 79,13,979,39.47,513.11
6573,2021-11-22,Port 87,V44_3,1,5866,35,Port 5,208,327,52.94,11011.52
6574,2023-09-08,Port 37,V44_3,3,1252,95,Port 28,429,719,88.82,38103.78
6575,2020-11-19,Port 35,V44_8,1,2920,96,Port 96,378,639,88.34,33392.52
6576,2022-12-29,Port 1,V44_11,3,3973,67,Port 40,59,35,47.17,2783.03
6577,2023-05-13,Port 53,V44_7,1,9283,97,Port 82,341,439,69.69,23764.29
6578,2022-06-26,Port 27,V44_11,2,6625,80,Port 45,339,121,74.04,25099.56
6579,2021-12-22,Port 3,V44_1,2,8798,12,Port 8,382,764,33.24,12697.68
6580,2021-10-07,Port 54,V44_8,1,6451,60,Port 22,258,671,73.58,18983.64
6581,2023-01-31,Port 85,V44_6,1,3614,41,Port 77,500,519,43.4,21700.0
6582,2021-10-26,Port 17,V44_12,5,7660,59,Port 41,410,561,57.83,23710.3
6583,2022-01-31,Port 36,V44_10,1,1319,80,Port 65,269,745,92.07,24766.83
6584,2022-04-24,Port 35,V44_9,4,9132,44,Port 52,141,106,30.83,4347.03
6585,2023-07-20,Port 60,V44_9,5,3195,4,Port 58,87,641,55.23,4805.01
6586,2022-05-31,Port 77,V44_10,1,2989,34,Port 98,236,87,80.12,18908.32
6587,2021-10-24,Port 82,V44_8,3,2784,64,Port 51,48,250,93.83,4503.84
6588,2023-05-31,Port 41,V44_11,5,4155,5,Port 7,5,603,80.48,402.4
6589,2021-05-07,Port 13,V44_9,1,6235,12,Port 31,108,432,38.77,4187.16
6590,2023-02-27,Port 29,V44_7,2,7601,64,Port 84,276,930,31.68,8743.68
6591,2023-01-22,Port 29,V44_6,4,2540,46,Port 100,477,100,56.86,27122.22
6592,2021-03-14,Port 3,V44_4,2,4394,10,Port 7,40,340,13.31,532.4
6593,2022-02-07,Port 91,V44_11,4,3458,60,Port 35,151,780,94.7,14299.7
6594,2023-01-31,Port 42,V44_4,1,9015,96,Port 2,389,438,51.35,19975.15
6595,2021-06-04,Port 29,V44_11,1,4458,99,Port 78,172,43,35.15,6045.8
6596,2022-01-07,Port 9,V44_11,4,1166,88,Port 100,70,79,21.7,1519.0
6597,2022-07-15,Port 79,V44_10,2,7703,17,Port 93,432,357,61.4,26524.8
6598,2022-07-05,Port 37,V44_12,5,8256,12,Port 27,420,341,58.46,24553.2
6599,2022-03-24,Port 94,V44_12,3,1816,46,Port 35,35,261,18.71,654.85
6600,2020-01-01,Port 92,V44_5,1,1803,27,Port 53,358,433,66.41,23774.78
6601,2020-03-11,Port 78,V44_4,3,1912,39,Port 88,336,144,80.45,27031.2
6602,2021-08-05,Port 59,V44_2,4,3634,34,Port 89,112,676,52.25,5852.0
6603,2023-05-05,Port 76,V44_10,3,4128,99,Port 59,401,226,74.95,30054.95
6604,2020-02-03,Port 54,V44_2,5,7283,21,Port 87,400,715,16.84,6736.0
6605,2022-11-26,Port 82,V44_11,5,5946,17,Port 45,299,260,56.16,16791.84
6606,2020-10-03,Port 77,V44_7,3,4064,34,Port 39,322,98,33.35,10738.7
6607,2021-09-10,Port 43,V44_6,5,3132,18,Port 81,247,16,61.22,15121.34
6608,2020-01-14,Port 70,V44_5,2,2115,80,Port 9,426,182,95.6,40725.6
6609,2021-09-07,Port 50,V44_4,3,3058,57,Port 69,223,964,23.2,5173.6
6610,2021-03-30,Port 61,V44_1,2,4530,19,Port 92,342,376,86.79,29682.18
6611,2021-03-15,Port 72,V44_9,4,4506,15,Port 93,445,931,72.76,32378.2
6612,2021-10-06,Port 2,V44_11,1,2280,10,Port 19,47,571,50.18,2358.46
6613,2020-02-14,Port 44,V44_12,5,3267,95,Port 31,486,530,27.67,13447.62
6614,2023-11-13,Port 44,V44_10,2,1705,76,Port 55,444,665,71.88,31914.72
6615,2021-07-19,Port 41,V44_11,3,9854,5,Port 70,183,92,43.83,8020.89
6616,2023-02-07,Port 45,V44_6,1,5847,50,Port 65,231,695,36.31,8387.61
6617,2022-11-13,Port 57,V44_3,4,1955,62,Port 13,460,883,50.48,23220.8
6618,2023-02-13,Port 20,V44_4,5,6416,49,Port 6,327,876,17.1,5591.7
6619,2023-03-14,Port 60,V44_2,5,6932,7,Port 10,471,338,79.75,37562.25
6620,2023-03-16,Port 96,V44_3,5,4761,33,Port 32,123,328,65.93,8109.39
6621,2020-11-12,Port 64,V44_1,2,1591,26,Port 71,103,70,20.76,2138.28
6622,2020-07-12,Port 27,V44_3,2,1017,47,Port 86,218,86,49.87,10871.66
6623,2020-03-18,Port 69,V44_2,4,9908,80,Port 17,380,614,84.35,32053.0
6624,2022-07-31,Port 90,V44_10,3,3907,61,Port 58,343,94,67.57,23176.51
6625,2021-12-29,Port 22,V44_2,3,6710,50,Port 23,236,309,43.22,10199.92
6626,2020-11-15,Port 87,V44_6,3,7305,25,Port 10,474,874,84.02,39825.48
6627,2020-10-10,Port 50,V44_1,1,6369,74,Port 7,308,424,73.5,22638.0
6628,2021-06-26,Port 33,V44_6,3,6137,75,Port 97,37,797,24.89,920.93
6629,2022-01-21,Port 52,V44_8,2,2967,95,Port 41,495,573,63.22,31293.9
6630,2023-04-07,Port 5,V44_7,2,6784,22,Port 13,264,416,54.33,14343.12
6631,2021-05-26,Port 85,V44_5,3,8175,35,Port 32,39,137,48.5,1891.5
6632,2021-04-22,Port 74,V44_5,2,4069,30,Port 32,398,450,22.81,9078.38
6633,2021-06-08,Port 11,V44_10,1,2411,96,Port 36,43,629,57.62,2477.66
6634,2021-09-07,Port 81,V44_11,1,5541,76,Port 49,128,885,40.9,5235.2
6635,2020-07-07,Port 63,V44_8,2,1395,82,Port 8,305,599,21.83,6658.15
6636,2023-03-14,Port 72,V44_5,5,5687,45,Port 13,81,114,53.62,4343.22
6637,2022-03-29,Port 45,V44_8,5,2736,28,Port 70,473,971,96.61,45696.53
6638,2023-03-11,Port 11,V44_1,3,5679,74,Port 40,179,664,93.09,16663.11
6639,2021-03-21,Port 27,V44_12,3,8525,3,Port 21,72,117,53.81,3874.32
6640,2020-06-07,Port 96,V44_1,2,1888,64,Port 20,47,894,62.73,2948.31
6641,2021-10-26,Port 68,V44_1,3,2421,2,Port 1,161,452,44.38,7145.18
6642,2022-09-15,Port 48,V44_3,4,1818,63,Port 13,133,29,67.28,8948.24
6643,2020-12-20,Port 39,V44_7,1,2046,68,Port 31,454,981,16.25,7377.5
6644,2022-09-26,Port 38,V44_9,1,5663,2,Port 69,326,955,26.44,8619.44
6645,2023-11-13,Port 97,V44_8,2,5274,41,Port 85,329,406,71.35,23474.15
6646,2023-12-10,Port 41,V44_7,1,8029,91,Port 71,362,80,65.4,23674.8
6647,2023-03-26,Port 58,V44_5,5,6024,74,Port 22,270,853,47.17,12735.9
6648,2020-07-14,Port 87,V44_5,1,2226,12,Port 47,492,585,83.73,41195.16
6649,2023-05-04,Port 60,V44_9,2,8068,53,Port 31,126,675,21.86,2754.36
6650,2023-08-08,Port 4,V44_11,5,9008,46,Port 23,158,913,87.9,13888.2
6651,2021-09-07,Port 20,V44_7,1,6304,96,Port 5,374,975,31.61,11822.14
6652,2020-03-17,Port 80,V44_8,3,1381,60,Port 99,312,56,22.02,6870.24
6653,2023-03-26,Port 75,V44_7,5,3018,5,Port 71,119,927,49.97,5946.43
6654,2022-02-20,Port 22,V44_5,2,9976,29,Port 95,269,633,64.76,17420.44
6655,2020-06-09,Port 80,V44_10,2,9782,57,Port 26,410,622,30.11,12345.1
6656,2020-04-24,Port 46,V44_8,3,9820,63,Port 88,263,432,69.08,18168.04
6657,2021-11-15,Port 73,V44_10,2,7659,34,Port 94,238,473,53.57,12749.66
6658,2021-12-13,Port 56,V44_8,1,6815,17,Port 10,319,560,51.49,16425.31
6659,2022-06-08,Port 54,V44_5,3,8277,8,Port 97,477,454,41.68,19881.36
6660,2022-05-03,Port 98,V44_2,2,4121,77,Port 87,400,369,20.4,8160.0
6661,2020-09-03,Port 3,V44_7,3,8006,97,Port 50,313,463,76.91,24072.83
6662,2021-04-09,Port 97,V44_4,4,4412,61,Port 67,152,24,34.85,5297.2
6663,2023-08-29,Port 37,V44_7,5,5605,28,Port 16,344,49,72.17,24826.48
6664,2023-05-18,Port 72,V44_6,4,2082,87,Port 93,382,840,82.5,31515.0
6665,2020-01-24,Port 96,V44_7,4,7466,85,Port 100,167,315,30.11,5028.37
6666,2023-07-22,Port 63,V44_12,4,4222,1,Port 82,417,547,49.19,20512.23
6667,2023-07-18,Port 31,V44_1,1,4658,12,Port 53,252,961,80.31,20238.12
6668,2022-02-22,Port 49,V44_5,5,1443,28,Port 29,341,690,73.45,25046.45
6669,2020-04-20,Port 69,V44_6,2,1276,12,Port 54,367,212,66.29,24328.43
6670,2021-09-16,Port 17,V44_1,5,8480,17,Port 2,283,366,33.48,9474.84
6671,2022-12-09,Port 49,V44_1,3,3867,59,Port 31,58,426,76.35,4428.3
6672,2020-03-25,Port 78,V44_7,3,1907,62,Port 69,478,119,47.19,22556.82
6673,2021-10-15,Port 16,V44_4,5,6560,41,Port 73,31,77,47.02,1457.62
6674,2023-01-10,Port 13,V44_6,1,7667,79,Port 87,189,699,32.41,6125.49
6675,2023-03-02,Port 51,V44_6,5,9641,77,Port 86,309,841,69.23,21392.07
6676,2020-11-02,Port 28,V44_12,3,8492,52,Port 88,36,480,88.92,3201.12
6677,2021-10-31,Port 28,V44_4,3,5994,22,Port 12,129,519,61.47,7929.63
6678,2022-10-25,Port 15,V44_8,2,5485,23,Port 84,269,132,51.14,13756.66
6679,2023-11-30,Port 74,V44_4,3,6953,29,Port 90,314,13,85.79,26938.06
6680,2021-03-28,Port 38,V44_1,2,8822,92,Port 62,3,432,15.78,47.34
6681,2020-11-09,Port 23,V44_10,5,7853,22,Port 32,167,496,17.81,2974.27
6682,2020-04-13,Port 21,V44_12,1,7188,10,Port 95,119,401,30.48,3627.12
6683,2023-10-11,Port 99,V44_7,3,4054,64,Port 49,82,473,88.95,7293.9
6684,2022-03-15,Port 100,V44_5,4,4053,7,Port 77,216,770,16.1,3477.6
6685,2022-07-01,Port 95,V44_10,4,3914,89,Port 2,3,748,60.39,181.17
6686,2023-05-03,Port 52,V44_7,4,7570,15,Port 60,4,734,69.06,276.24
6687,2023-03-24,Port 71,V44_10,3,3664,99,Port 96,249,193,16.09,4006.41
6688,2022-10-30,Port 53,V44_3,2,8731,77,Port 66,38,932,81.16,3084.08
6689,2020-07-03,Port 46,V44_8,3,6674,3,Port 76,15,950,34.06,510.9
6690,2021-03-30,Port 97,V44_8,4,5045,62,Port 91,106,702,59.84,6343.04
6691,2022-06-03,Port 28,V44_2,1,7306,18,Port 40,261,895,26.6,6942.6
6692,2021-08-16,Port 54,V44_2,5,1782,96,Port 83,71,285,25.23,1791.33
6693,2022-03-18,Port 77,V44_11,3,9476,67,Port 63,124,766,31.94,3960.56
6694,2020-10-30,Port 36,V44_10,3,1500,96,Port 55,402,37,44.78,18001.56
6695,2020-09-27,Port 41,V44_11,1,1945,94,Port 62,404,291,87.2,35228.8
6696,2021-11-19,Port 99,V44_6,2,1366,80,Port 24,38,897,43.94,1669.72
6697,2020-06-18,Port 47,V44_3,2,6957,29,Port 6,310,91,48.77,15118.7
6698,2022-09-01,Port 81,V44_10,1,5806,5,Port 6,348,474,92.37,32144.76
6699,2023-03-16,Port 14,V44_12,4,8317,79,Port 3,373,285,83.28,31063.44
6700,2020-04-10,Port 86,V44_7,1,1714,32,Port 46,66,926,52.13,3440.58
6701,2023-01-27,Port 88,V44_4,4,4196,60,Port 17,500,35,20.27,10135.0
6702,2022-03-28,Port 82,V44_6,4,5071,75,Port 11,87,612,32.88,2860.56
6703,2021-06-21,Port 98,V44_4,1,2091,42,Port 33,149,568,33.15,4939.35
6704,2020-06-23,Port 82,V44_1,4,2022,96,Port 90,288,755,87.92,25320.96
6705,2022-03-27,Port 41,V44_12,3,5715,72,Port 92,388,75,75.22,29185.36
6706,2022-10-24,Port 65,V44_6,2,9811,73,Port 13,115,899,54.09,6220.35
6707,2022-06-08,Port 69,V44_10,4,9785,92,Port 100,327,984,54.71,17890.17
6708,2023-11-30,Port 69,V44_8,2,8940,88,Port 7,34,644,38.8,1319.2
6709,2020-09-24,Port 51,V44_12,5,9858,10,Port 61,144,186,39.99,5758.56
6710,2020-10-03,Port 29,V44_1,5,6126,84,Port 2,77,628,34.88,2685.76
6711,2022-09-11,Port 52,V44_3,2,8277,25,Port 59,246,322,27.17,6683.82
6712,2023-02-19,Port 64,V44_6,2,7227,81,Port 15,40,620,46.92,1876.8
6713,2021-02-09,Port 97,V44_6,1,3694,95,Port 56,35,154,44.49,1557.15
6714,2022-09-26,Port 60,V44_2,2,9685,11,Port 31,299,893,45.26,13532.74
6715,2022-03-20,Port 37,V44_3,3,1827,24,Port 35,275,69,98.22,27010.5
6716,2023-08-28,Port 58,V44_9,1,9920,36,Port 72,257,201,48.94,12577.58
6717,2023-03-16,Port 21,V44_3,5,1278,47,Port 47,474,464,84.89,40237.86
6718,2021-02-05,Port 23,V44_8,5,7304,37,Port 4,327,860,42.45,13881.15
6719,2023-02-23,Port 52,V44_7,1,2321,73,Port 84,301,524,28.34,8530.34
6720,2023-06-15,Port 37,V44_11,1,9111,76,Port 86,384,434,54.76,21027.84
6721,2022-12-09,Port 1,V44_4,3,3857,81,Port 69,44,74,34.62,1523.28
6722,2021-05-19,Port 69,V44_7,1,1623,12,Port 78,54,282,49.68,2682.72
6723,2021-05-11,Port 43,V44_5,5,6632,100,Port 42,329,735,78.77,25915.33
6724,2020-05-26,Port 98,V44_4,4,9059,29,Port 14,307,917,62.06,19052.42
6725,2021-06-29,Port 60,V44_2,4,1468,36,Port 24,276,151,42.69,11782.44
6726,2022-05-30,Port 84,V44_6,5,6317,63,Port 28,179,800,39.41,7054.39
6727,2021-10-24,Port 23,V44_10,2,7903,45,Port 59,202,212,11.12,2246.24
6728,2023-11-03,Port 88,V44_5,3,1129,48,Port 1,181,112,23.9,4325.9
6729,2023-03-25,Port 13,V44_9,3,7704,62,Port 68,139,2,94.51,13136.89
6730,2020-07-02,Port 50,V44_10,1,2862,77,Port 48,188,128,58.83,11060.04
6731,2020-08-18,Port 75,V44_9,2,1541,89,Port 11,412,883,96.33,39687.96
6732,2023-10-07,Port 84,V44_10,3,1456,21,Port 98,266,701,71.43,19000.38
6733,2022-04-27,Port 54,V44_6,1,5385,76,Port 15,171,881,71.4,12209.4
6734,2022-05-17,Port 54,V44_10,1,9400,72,Port 100,8,969,49.32,394.56
6735,2022-01-18,Port 53,V44_7,5,8093,96,Port 75,162,145,65.39,10593.18
6736,2021-12-14,Port 25,V44_6,2,5922,49,Port 97,3,698,37.18,111.54
6737,2021-01-25,Port 82,V44_5,1,8512,74,Port 11,21,689,87.28,1832.88
6738,2021-10-18,Port 4,V44_7,5,5127,25,Port 80,347,191,11.78,4087.66
6739,2021-12-06,Port 80,V44_11,4,4116,31,Port 34,413,726,93.83,38751.79
6740,2023-05-01,Port 29,V44_7,2,8050,55,Port 83,137,617,31.08,4257.96
6741,2023-09-04,Port 18,V44_4,2,9044,20,Port 39,295,162,52.53,15496.35
6742,2020-02-19,Port 79,V44_5,2,1065,57,Port 47,331,896,37.32,12352.92
6743,2021-09-16,Port 80,V44_6,5,9019,59,Port 34,401,34,99.52,39907.52
6744,2020-12-12,Port 65,V44_5,2,7736,26,Port 47,420,81,50.24,21100.8
6745,2021-12-17,Port 11,V44_5,5,9472,48,Port 54,214,53,54.32,11624.48
6746,2023-06-16,Port 77,V44_12,5,5440,12,Port 78,153,492,82.99,12697.47
6747,2022-06-24,Port 74,V44_4,1,5951,79,Port 61,480,988,39.87,19137.6
6748,2023-06-30,Port 94,V44_5,4,4125,9,Port 19,76,727,51.58,3920.08
6749,2020-10-25,Port 53,V44_12,1,8015,94,Port 79,10,712,19.17,191.7
6750,2022-06-21,Port 3,V44_5,5,5926,77,Port 51,121,396,30.69,3713.49
6751,2020-04-01,Port 42,V44_2,4,6411,56,Port 45,249,283,53.6,13346.4
6752,2021-04-23,Port 79,V44_5,1,7423,68,Port 44,210,555,18.74,3935.4
6753,2021-02-12,Port 32,V44_10,2,4730,93,Port 50,365,814,43.52,15884.8
6754,2023-11-04,Port 22,V44_2,5,5362,31,Port 15,201,635,82.49,16580.49
6755,2022-02-04,Port 73,V44_7,2,6417,49,Port 77,437,620,36.88,16116.56
6756,2020-11-15,Port 81,V44_10,5,6082,19,Port 24,163,832,58.35,9511.05
6757,2020-06-24,Port 61,V44_10,5,2062,27,Port 59,213,189,64.5,13738.5
6758,2020-08-18,Port 88,V44_10,4,3201,12,Port 55,35,743,53.03,1856.05
6759,2020-04-21,Port 12,V44_4,2,1364,5,Port 64,160,412,15.4,2464.0
6760,2021-05-12,Port 48,V44_10,1,3186,21,Port 11,289,44,56.34,16282.26
6761,2023-06-25,Port 3,V44_4,3,1884,16,Port 31,74,638,86.26,6383.24
6762,2020-10-29,Port 96,V44_12,4,4214,66,Port 57,257,109,48.08,12356.56
6763,2021-08-12,Port 77,V44_5,3,8423,39,Port 58,180,1000,91.69,16504.2
6764,2020-01-29,Port 84,V44_5,1,4952,97,Port 94,290,809,11.92,3456.8
6765,2021-12-04,Port 50,V44_10,4,3857,94,Port 88,172,862,72.49,12468.28
6766,2023-11-21,Port 71,V44_8,5,8132,90,Port 15,15,510,31.25,468.75
6767,2020-08-15,Port 66,V44_5,4,2591,94,Port 89,91,764,80.78,7350.98
6768,2021-09-16,Port 25,V44_4,3,1387,12,Port 97,68,220,13.97,949.96
6769,2022-07-10,Port 21,V44_10,1,5475,24,Port 87,313,707,20.59,6444.67
6770,2022-08-22,Port 59,V44_5,4,6965,13,Port 65,238,695,64.21,15281.98
6771,2020-02-16,Port 48,V44_7,5,5632,14,Port 65,487,284,21.4,10421.8
6772,2021-11-10,Port 93,V44_5,5,3944,44,Port 54,456,131,27.83,12690.48
6773,2021-03-04,Port 31,V44_1,1,1784,45,Port 97,498,228,63.49,31618.02
6774,2023-01-06,Port 23,V44_9,3,9188,46,Port 19,122,463,37.27,4546.94
6775,2021-03-09,Port 61,V44_11,2,4280,81,Port 55,266,108,23.25,6184.5
6776,2021-02-21,Port 92,V44_11,4,1434,100,Port 31,372,243,87.61,32590.92
6777,2023-01-24,Port 26,V44_12,3,8309,39,Port 75,47,378,82.98,3900.06
6778,2022-12-07,Port 42,V44_9,5,6788,60,Port 46,454,365,11.4,5175.6
6779,2021-06-13,Port 17,V44_3,5,3309,40,Port 52,141,713,71.33,10057.53
6780,2023-01-28,Port 38,V44_3,5,6471,58,Port 14,371,781,72.22,26793.62
6781,2022-09-16,Port 9,V44_4,1,6564,27,Port 18,271,456,95.17,25791.07
6782,2023-06-29,Port 4,V44_1,5,2095,44,Port 95,351,382,39.83,13980.33
6783,2020-10-16,Port 27,V44_10,2,5781,84,Port 52,301,686,11.75,3536.75
6784,2023-11-24,Port 74,V44_6,3,1264,18,Port 98,74,188,46.95,3474.3
6785,2023-12-02,Port 60,V44_9,2,1551,34,Port 49,372,618,26.17,9735.24
6786,2023-09-30,Port 59,V44_7,5,5770,77,Port 100,469,172,81.04,38007.76
6787,2020-02-07,Port 32,V44_3,1,2216,40,Port 57,25,800,42.0,1050.0
6788,2022-02-10,Port 88,V44_10,4,4221,61,Port 70,325,839,79.52,25844.0
6789,2023-04-08,Port 78,V44_12,2,8714,72,Port 29,339,458,53.02,17973.78
6790,2023-09-20,Port 57,V44_8,1,2709,2,Port 4,489,659,41.68,20381.52
6791,2022-12-14,Port 31,V44_12,1,6570,51,Port 48,418,604,50.51,21113.18
